# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Oct  2 09:54:08 2025
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     TESS Input Catalog of Interest Alias
# COLUMN pl_pnum:        Pipeline Signal ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
7530,833.01,833,362249359,362249359.01,1,CP,09h42m34.91s,145.6454720,-62d28m33.19s,-62.4758860,-157.2390000,79.7150000,2458544.1204960,1.0418890,1.2737667,465.3854112,1.3890310,270.0681740,1033.9227741,10.1461000,41.7148000,3965.0000000,4.6833700,0.6033360,2019-06-17 17:15:55,2024-02-15 10:08:02
7531,834.01,834,404340025,404340025.01,1,KP,13h03m18.76s,195.8281640,-49d38m23.18s,-49.6397730,25.8090000,-22.5700000,2458597.0386660,2.6755521,3.2277336,14340.9908648,16.3355194,1360.1640729,1548.8792954,10.7036000,258.7770000,6783.0000000,4.2427100,1.3441499,2019-06-27 18:48:45,2024-09-09 10:08:01
7532,835.01,835,405700729,405700729.01,1,PC,12h48m13.76s,192.0573250,-56d53m39.54s,-56.8943180,-59.8420000,-11.5930000,2458600.3074330,4.7920153,1.4903703,2042.5421095,4.7342032,229.2252519,992.3968206,10.8490000,166.8340000,6012.0000000,4.7667500,0.8828280,2019-06-17 17:15:56,2025-04-30 12:03:16
7533,836.01,836,440887364,440887364.01,1,CP,15h00m19.17s,225.0798830,-24d27m15.13s,-24.4542020,-199.5760000,-27.9110000,2459356.1640230,8.5954792,2.4700000,1140.0000000,2.6403200,40.8229000,704.0000000,8.6486000,27.5024000,4476.0000000,4.5815600,0.6900000,2019-06-17 17:15:56,2024-09-09 10:08:01
7534,836.02,836,440887364,440887364.02,2,CP,15h00m19.17s,225.0798830,-24d27m15.13s,-24.4542020,-199.5760000,-27.9110000,2459355.7053420,3.8167262,1.6020000,580.0000000,1.6925700,40.9119000,763.9863872,8.6486000,27.5024000,4476.0000000,4.5815600,0.6900000,2019-06-17 17:15:56,2024-09-09 10:08:01
7535,837.01,837,460205581,460205581.01,1,CP,10h28m08.95s,157.0372810,-64d30m18.76s,-64.5052110,-18.0170000,11.3070000,2460022.8068600,8.3249172,1.4060000,4535.0000000,7.0011000,40.8042000,704.0000000,9.9322000,142.4880000,6513.0000000,4.5369400,1.0100000,2019-06-17 17:15:57,2023-05-05 16:02:01
7536,838.01,838,461271719,461271719.01,1,FP,13h32m39.99s,203.1666430,-38d50m45.41s,-38.8459470,4.7570000,-4.4610000,2458603.1959060,7.6246239,2.0328127,1256.0632059,14.4951834,2343.2709936,1774.4974464,8.7823000,305.2370000,7313.0000000,4.1444300,2.6298299,2019-06-27 18:48:45,2024-09-09 10:08:01
7537,839.01,839,466840711,466840711.01,1,KP,11h07m55.17s,166.9798790,-61d08m46.5s,-61.1462500,-4.5220000,2.4880000,2458571.5516420,2.4855806,3.0016362,19630.5671979,36.5091254,4135.3642287,2045.2584294,14.1491000,1627.6300000,6933.0000000,4.2508900,1.5994400,2019-06-17 17:15:57,2022-03-30 16:02:02
7538,840.01,840,287563610,287563610.01,1,KP,13h12m31.88s,198.1328420,-45d35m26.07s,-45.5905740,-13.4200000,-1.7880000,2459328.5602310,3.7993182,2.3020000,7590.0000000,8.5483900,225.3710000,1079.0000000,13.0546000,488.1760000,5318.0000000,4.4368600,0.9700000,2019-06-17 17:15:53,2023-01-24 16:02:02
7539,841.01,841,238932509,238932509.01,1,PC,06h19m46.32s,94.9429930,-53d13m36.15s,-53.2267070,15.0990000,15.1720000,2459353.9726980,3.4934316,1.4530000,14230.0000000,11.4663000,116.1960000,914.0000000,12.5528000,306.0680000,5153.0000000,4.4689200,0.9000000,2019-06-17 17:15:52,2022-03-22 10:10:02
7540,842.01,842,141768070,141768070.01,1,PC,06h07m45.02s,91.9375660,-73d23m30.7s,-73.3918620,9.7450000,-29.9590000,2458569.6171920,2.7863813,1.8415464,11628.7594512,12.0024836,483.4407911,1195.9294829,12.6264000,368.8000000,5376.0000000,4.4249600,1.0007300,2019-06-17 17:15:51,2024-02-29 10:08:02
7541,843.01,843,437333618,437333618.01,1,KP,13h51m37.84s,207.9076750,-23d46m52.46s,-23.7812400,-19.4830000,-13.5370000,2458598.4248530,4.2986466,3.1434483,15275.7584547,14.2892609,454.8720517,1177.8556322,12.4720000,471.1580000,5715.0000000,4.3434200,1.1185200,2019-06-17 17:15:56,2024-09-09 10:08:01
7542,844.01,844,380886535,380886535.01,1,FP,01h17m50.67s,19.4611360,+00d20m49.1s,0.3469710,-6.9030000,-33.4400000,2459451.7240330,8.9066251,1.9618338,2178.8336338,7.1574108,325.1651305,1083.0431039,11.7952000,472.2970000,5829.6000000,4.1000000,1.5159500,2019-07-10 19:36:45,2022-03-11 12:02:52
7543,845.01,845,32283946,32283946.01,1,FP,01h36m41.45s,24.1727220,-31d40m14.86s,-31.6707950,16.0420000,2.2170000,2458389.0024000,7.0618100,5.8530000,22745.5000000,24.7848000,721.7510000,1443.0000000,11.7582000,475.3590000,5818.3000000,4.4000000,1.4900000,2019-07-10 19:36:45,2021-10-29 12:59:15
7544,846.01,846,229141709,229141709.01,1,FP,01h45m30.45s,26.3768750,-51d17m48.56s,-51.2968210,25.6980000,11.8960000,2458363.7629600,14.2048900,4.9240000,8761.5700000,12.4595000,386.5960000,1235.0000000,11.7660000,446.8150000,6316.3000000,4.3000000,1.2100000,2019-07-10 19:36:45,2021-10-29 12:59:15
7545,847.01,847,231289421,231289421.01,1,PC,02h55m30.13s,43.8755210,-53d39m55.96s,-53.6655450,10.1930000,2.1990000,2459118.6629580,3.2063107,2.8362399,6909.9609504,20.2776000,2254.6200000,1919.0000000,12.0594000,659.7530000,5286.9000000,,2.2900000,2019-07-10 19:36:45,2024-09-09 10:08:01
7546,848.01,848,42015200,42015200.01,1,FP,01h36m51.86s,24.2160970,-39d08m33.3s,-39.1425830,21.6760000,-6.1770000,2458391.6631800,9.7774200,6.7130000,6740.0000000,35.6978000,480.9280000,1304.0000000,11.6818000,527.1140000,4513.0000000,,2.8700000,2019-07-10 19:36:45,2022-07-28 10:10:02
7547,849.01,849,33595516,33595516.01,1,CP,01h54m51.79s,28.7157960,-29d25m18.15s,-29.4217090,73.3150000,20.6640000,2458384.0195600,0.7656600,1.4520000,1410.0000000,3.5413900,2314.0600000,1932.0000000,11.5485000,225.7340000,5311.0000000,4.4700000,0.9200000,2019-07-10 19:36:45,2021-10-29 12:59:15
7548,850.01,850,423670610,423670610.01,1,APC,00h39m03.82s,9.7659240,-17d13m18.5s,-17.2218060,17.6490000,-5.0260000,2458384.4092100,10.3210300,3.2830000,58957.4000000,34.1767000,218.1230000,1070.0000000,11.3488000,342.2060000,5863.5000000,4.3800000,1.2800000,2019-07-10 19:36:45,2021-10-29 12:59:15
7549,851.01,851,40083958,40083958.01,1,APC,00h29m33.08s,7.3878430,-10d28m05.8s,-10.4682790,134.6940000,48.1380000,2459141.2405800,0.6296000,0.3090000,790.0000000,3.3915400,193.7010000,1039.0000000,10.9994000,154.4770000,5485.0000000,4.6400000,0.7700000,2019-07-10 19:36:45,2024-09-09 12:03:07
7550,852.01,852,29918916,29918916.01,1,PC,01h38m57.66s,24.7402650,-07d16m51.52s,-7.2809790,-0.4290000,-17.3200000,2459138.5852190,4.9433360,3.1470000,2010.0000000,6.4030100,311.4750000,1170.0000000,10.9495000,351.4260000,5574.0000000,3.9500000,1.7300000,2019-07-10 19:36:45,2024-09-09 10:08:01
7551,853.01,853,138727432,138727432.01,1,PC,02h11m39.43s,32.9142890,-37d53m34.76s,-37.8929880,8.3390000,-13.9500000,2459139.8382760,6.8646554,4.7250000,5090.0000000,17.2900000,1640.2800000,1772.0000000,10.7598000,287.5580000,5937.0000000,4.1900000,1.3800000,2019-07-10 19:36:45,2024-09-09 10:08:01
7552,854.01,854,160222069,160222069.01,1,APC,01h52m18.74s,28.0780890,-43d02m51.41s,-43.0476130,90.9610000,-4.8910000,2459089.0623000,5.8508237,3.4458826,876.8239527,4.9253389,493.4057797,1202.0452252,10.7170000,279.9600000,5928.0000000,4.1900000,1.3775400,2019-07-10 19:36:45,2025-06-04 16:00:01
7553,855.01,855,269558487,269558487.01,1,PC,01h02m10.33s,15.5430420,-02d08m40.47s,-2.1445740,24.5840000,-10.3100000,2459497.6396620,1.8301156,1.0180000,1110.0000000,4.4618400,515.1470000,1327.0000000,10.6541000,294.4180000,6671.0000000,4.4100000,1.2200000,2019-07-10 19:36:45,2022-12-12 16:02:01
7554,856.01,856,306338882,306338882.01,1,APC,00h56m22.77s,14.0948940,-14d47m17.98s,-14.7883290,-2.9500000,-2.4990000,2458387.3877800,5.4014000,1.4420000,1225.9900000,16.7216000,41.9773000,709.0000000,10.3244000,574.7120000,5179.9000000,,4.3400000,2019-07-10 19:36:45,2021-10-29 12:59:15
7555,857.01,857,404467699,404467699.01,1,KP,01h43m29.13s,25.8713640,-14d08m57.07s,-14.1491850,24.8730000,-9.7730000,2459137.8308430,3.9080236,3.2920000,8100.0000000,15.1385000,744.1320000,1455.0000000,10.2676000,286.4840000,6143.0000000,4.0800000,1.6300000,2019-07-10 19:36:45,2025-08-29 16:00:02
7556,858.01,858,198008005,198008005.01,1,CP,04h00m47.96s,60.1998260,-54d35m34.5s,-54.5929180,10.9970000,-10.9900000,2459088.3121080,3.2797206,3.5795839,11148.4202020,14.0606451,913.7792532,1402.2649308,10.6444000,250.4890000,5857.0000000,4.2400000,1.2974700,2019-07-10 19:36:45,2025-06-04 10:08:01
7557,859.01,859,150430484,150430484.01,1,PC,06h28m34.56s,97.1440140,-61d09m01.17s,-61.1503250,86.2010000,37.5510000,2459038.8716390,5.1543265,1.0633820,2522.1346873,4.6014268,104.6021101,815.6519164,11.9587000,193.0870000,4971.0000000,4.5900000,0.7561970,2019-07-10 19:36:45,2024-09-09 10:08:01
7558,860.01,860,321011127,321011127.01,1,PC,02h54m11.08s,43.5461630,-41d30m51.92s,-41.5144210,-0.1770000,-10.1970000,2459139.4449440,6.4535152,2.2020000,11200.0000000,19.7517000,240.3420000,1096.0000000,11.6704000,494.0930000,5906.0000000,4.0700000,1.5800000,2019-07-10 19:36:45,2024-09-09 10:08:01
7559,861.01,861,372913430,372913430.01,1,FP,07h58m08.04s,119.5335180,-60d46m49.8s,-60.7804990,-3.8100000,12.3580000,2459169.0530690,6.7391601,2.5370000,3040.0000000,30.8876000,5656.7300000,2416.0000000,8.3502000,422.3580000,10341.0000000,3.8000000,3.3900000,2019-07-12 15:24:44,2021-10-29 12:59:15
7560,862.01,862,309254930,309254930.01,1,PC,08h17m12.01s,124.3000240,-65d39m25.49s,-65.6570800,-13.6000000,20.1000000,2459062.5484580,3.3102159,2.7252649,5092.4594143,,528.7060422,1222.9911603,8.9904000,,,,,2019-07-12 15:24:44,2025-06-03 16:00:01
7561,863.01,863,238898571,238898571.01,1,PC,06h14m55.06s,93.7294290,-49d45m21.91s,-49.7560870,-15.0070000,38.6050000,2458438.4561120,0.5251251,1.0447398,277.1920779,1.4381391,4078.1238196,2038.1439377,9.9547010,111.2790000,5867.0000000,4.5948000,0.8503020,2019-07-12 16:20:28,2024-12-05 16:02:02
7562,864.01,864,231728511,231728511.01,1,PC,05h25m46.41s,81.4433950,-51d21m25.31s,-51.3570310,-123.3610000,5.1040000,2458411.1530700,0.5206710,0.5708161,626.6355136,1.0047438,241.8916543,1005.8308938,11.4966000,38.0915000,3460.0000000,4.4380000,0.3986100,2019-07-12 16:20:28,2024-12-05 16:02:02
7563,865.01,865,44797824,44797824.01,1,APC,04h09m49.04s,62.4543510,-26d01m19.53s,-26.0220910,-33.6840000,-26.6100000,2458411.5862060,0.7455787,0.4901724,784.6891758,3.4024740,4518.5746486,2091.0774320,9.7976000,136.0220000,5181.0000000,4.1448600,1.1984400,2019-07-12 12:20:00,2024-09-09 10:08:01
7564,866.01,866,381976956,381976956.01,1,FA,05h10m11.18s,77.5465890,-57d35m12.04s,-57.5866790,-28.0310000,-2.2480000,2458330.8735390,22.3389160,3.4122327,605.5453887,18.4499770,1556.9001967,1602.0827450,9.0099000,455.0640000,4866.0000000,2.5064800,7.5682500,2019-07-12 16:20:28,2024-09-09 10:08:01
7565,867.01,867,358460246,358460246.01,1,PC,07h56m03.41s,119.0142080,-64d56m28.15s,-64.9411540,-20.4960000,71.9720000,2458326.1828580,15.4043768,4.7120319,281.5569106,2.2872195,100.9158218,808.3688406,10.4283000,200.1200000,5777.3600000,4.3038800,1.2349900,2019-07-12 16:20:28,2024-09-09 10:08:01
7566,868.01,868,271596418,271596418.01,1,FP,07h14m16.32s,108.5680160,-74d58m13.9s,-74.9705280,3.5620000,59.9570000,2458325.7487710,0.5561090,1.0967080,172.8601890,1.6090490,8967.4525288,2481.9156706,10.7109000,230.6970000,5670.4500000,4.1664400,1.1832900,2019-07-12 16:20:28,2021-10-29 12:59:15
7567,869.01,869,200807066,200807066.01,1,FA,03h32m42.96s,53.1789820,-51d47m18.72s,-51.7885320,103.4070000,111.4550000,2458404.0729520,26.2588239,4.4279477,251.0105068,2.0533305,54.4142175,692.7042412,8.9043000,110.2470000,5908.0000000,4.2815300,1.2484100,2019-07-12 16:20:28,2024-09-09 10:08:01
7568,870.01,870,219229644,219229644.01,1,PC,04h13m16.63s,63.3192900,-50d56m39.34s,-50.9442610,105.0270000,50.2720000,2458390.8007850,22.0379547,2.5061632,1208.1077142,2.3351040,4.0755023,362.3806799,10.7791000,53.8027000,3927.0000000,4.6966000,0.6111360,2019-07-12 16:20:28,2024-09-09 10:08:01
7569,871.01,871,219344917,219344917.01,1,CP,04h58m57.03s,74.7376260,-50d37m38.69s,-50.6274150,-79.3550000,-121.7070000,2458417.0510840,14.3627380,3.2043798,541.9770506,1.6866314,24.1363405,565.3112203,9.7607000,68.0473000,4939.0000000,4.5848900,0.7321890,2019-07-12 16:20:28,2025-04-21 12:03:49
7570,872.01,872,220459826,220459826.01,1,PC,04h59m28.36s,74.8681820,-55d55m44.62s,-55.9290600,19.2470000,33.9170000,2458411.7179880,2.2395544,1.1228525,1152.7849514,2.7483506,300.9147034,1062.2594463,11.8348000,179.2540000,4872.5400000,4.6895100,0.7563600,2019-07-12 16:20:28,2024-09-09 10:08:01
7571,872.02,872,220459826,220459826.02,2,PC,04h59m28.36s,74.8681820,-55d55m44.62s,-55.9290600,19.2470000,33.9170000,2458415.2988490,4.9727711,0.7889782,825.5374706,2.6058369,103.8789635,814.2385337,11.8348000,179.2540000,4872.5400000,4.6895100,0.7563600,2021-07-08 23:15:53,2024-12-05 16:02:02
7572,873.01,873,237920046,237920046.01,1,PC,03h46m56.79s,56.7366360,-63d20m12.76s,-63.3368780,241.0310000,98.1120000,2458326.2249030,5.9312003,2.0314487,1021.9253753,1.7979811,17.0189842,518.0279088,12.1249000,76.9563000,3797.0000000,4.7400500,0.5204000,2019-07-12 16:20:28,2024-09-09 10:08:01
7573,874.01,874,232025086,232025086.01,1,PC,06h24m16.64s,96.0693450,-46d56m15.43s,-46.9376200,-11.7450000,-5.9750000,2458439.4889940,5.9049733,3.9528744,200.4796961,2.2395287,614.2086540,1269.6930207,8.7542000,130.5270000,6437.0000000,4.2473000,1.4178801,2019-07-12 16:20:28,2025-07-09 16:00:02
7574,875.01,875,14165625,14165625.01,1,PC,05h12m08.93s,78.0372150,-37d42m30.53s,-37.7084810,21.1800000,46.5270000,2458442.0249460,11.0201530,3.6385350,1076.9267540,2.3432280,23.8243065,563.4752132,11.3877000,106.1200000,4407.0000000,4.5629300,0.7194660,2019-07-12 16:20:28,2021-10-29 12:59:15
7575,876.01,876,32497972,32497972.01,1,PC,05h36m26.24s,84.1093340,-24d14m40s,-24.2444440,102.7240000,-136.4270000,2458457.3954500,29.4829022,2.3634407,2066.5043819,2.7733274,3.0151313,336.0828164,11.5340000,78.1864000,3955.0000000,4.6887400,0.6037390,2019-07-12 16:20:28,2024-09-09 10:08:01
7576,877.01,877,255704097,255704097.01,1,APC,06h36m27.63s,99.1151100,-50d17m50.64s,-50.2974010,-7.6700000,10.1290000,2459174.8263710,6.0158020,1.8775214,5341.6796352,13.6278550,1280.3562297,1525.6413615,10.6237000,452.6820000,7836.0000000,4.1400000,1.5943500,2019-04-01 16:52:04,2024-08-15 10:08:02
7577,878.01,878,219380235,219380235.01,1,FA,05h07m02.83s,76.7617860,-51d46m01.05s,-51.7669570,24.9930000,25.2610000,2459196.6283980,3.9773904,2.8200000,1134.0000000,5.0387400,460.7330000,1290.0000000,10.8239000,334.4570000,5518.3000000,3.9300000,1.7700000,2019-07-12 19:27:36,2021-10-29 12:59:15
7578,879.01,879,37084932,37084932.01,1,FP,06h32m29.71s,98.1237720,-03d32m41.42s,-3.5448400,-0.0240000,-2.4760000,2458470.6443100,6.5845400,3.3950000,5500.9400000,,1274.1100000,1664.0000000,9.5254000,602.7260000,8829.0000000,3.9100000,,2019-07-12 19:27:36,2021-10-29 12:59:15
7579,880.01,880,34077285,34077285.01,1,PC,06h16m39.47s,94.1644730,-13d59m14.41s,-13.9873370,0.9620000,23.2370000,2459224.8309780,6.3872524,2.6080000,3510.0000000,5.0445000,73.9967000,817.0000000,9.2563000,60.6679000,4935.0000000,4.5200000,0.8200000,2019-07-12 19:27:36,2024-09-09 10:08:01
7580,880.02,880,34077285,34077285.02,2,CP,06h16m39.47s,94.1644730,-13d59m14.41s,-13.9873370,0.9620000,23.2370000,2460663.8746690,2.5735943,2.4810064,739.6008283,2.7779229,301.8661097,1063.0980928,9.2563000,60.6679000,4935.0000000,4.5200000,0.8169990,2021-02-19 00:26:39,2025-05-28 16:00:02
7581,880.03,880,34077285,34077285.03,3,PC,06h16m39.47s,94.1644730,-13d59m14.41s,-13.9873370,0.9620000,23.2370000,2459220.6596910,14.3318853,1.5960000,990.0000000,2.8702200,9.9710000,495.0000000,9.2563000,60.6679000,4935.0000000,4.5200000,0.8200000,2021-02-19 00:26:39,2021-10-29 12:59:15
7582,881.01,881,237808867,237808867.01,1,FP,06h57m55.17s,104.4798840,+05d44m52.9s,5.7480280,-4.3030000,-1.9560000,2458468.8646700,0.5670800,1.2530000,980.0000000,29.9735000,3660.0000000,2166.0000000,9.7920000,994.7320000,5274.0000000,,9.7800000,2019-07-12 19:27:36,2021-10-29 12:59:15
7583,882.01,882,92013169,92013169.01,1,FP,05h56m39.66s,89.1652400,+14d47m08.07s,14.7855750,5.2020000,-11.7420000,2460282.5125220,2.3552639,1.0330000,912.0000000,8.1012900,698.5220000,1432.0000000,9.7396500,387.9700000,7069.0000000,3.8800000,2.3700000,2019-07-12 19:27:36,2024-01-17 16:02:04
7584,883.01,883,123846039,123846039.01,1,PC,06h53m28.57s,103.3690610,-06d30m28.21s,-6.5078350,-50.2050000,-76.0370000,2459200.6867280,10.0577297,3.6500000,4860.0000000,7.1766500,91.5488000,861.0000000,9.3722000,102.6370000,5651.0000000,4.4300000,1.0100000,2019-07-12 19:27:36,2024-09-09 10:08:01
7585,884.01,884,167031605,167031605.01,1,FP,06h15m41.05s,93.9210310,+11d49m57.44s,11.8326210,1.7170000,-2.3190000,2458468.6974100,2.7809000,1.8030000,2990.0000000,56.3202000,26869.1000000,3566.0000000,9.9534000,1390.4600000,11246.0000000,,5.4500000,2019-07-12 19:27:36,2022-07-11 16:02:02
7586,885.01,885,25334160,25334160.01,1,APC,06h33m04.27s,98.2677800,-10d52m14.44s,-10.8706790,-3.9440000,-1.9740000,2458471.2002900,2.5687600,2.7670000,360.5210000,17.6099000,357.8050000,1211.0000000,10.1775000,693.3940000,4312.9000000,,8.4300000,2019-07-12 19:27:36,2021-10-29 12:59:15
7587,886.01,886,120269103,120269103.01,1,FP,06h46m46.53s,101.6938560,-06d08m41.2s,-6.1447780,-4.9550000,-1.8490000,2459203.1083370,20.4276727,5.1878327,2988.5020776,19.9576585,1594.3028140,1611.6192743,8.2652200,364.9280000,8844.0000000,3.7600000,3.2579500,2019-07-12 19:27:36,2024-09-09 10:08:01
7588,887.01,887,437984134,437984134.01,1,APC,06h18m10.87s,94.5453080,+15d57m07.38s,15.9520490,1.2220000,-19.3320000,2458472.0775400,5.7711400,2.7910000,1931.8100000,10.9488000,408.7490000,1252.0000000,8.1650700,192.6120000,7173.0000000,4.0300000,2.2600000,2019-07-12 19:27:36,2021-10-29 12:59:15
7589,888.01,888,438295981,438295981.01,1,FP,06h26m39.85s,96.6660440,+13d17m57.77s,13.2993800,-2.4700000,-14.3710000,2458472.1583700,3.9664300,2.0250000,828.3710000,5.9998100,376.4530000,1227.0000000,9.5262100,263.0220000,6565.2000000,4.0900000,1.9000000,2019-07-12 19:27:36,2021-10-29 12:59:15
7590,889.01,889,284288080,284288080.01,1,FP,07h06m35.95s,106.6497750,-53d32m47.16s,-53.5464340,-3.7820000,-3.7480000,2458469.9071900,1.8348500,2.6730000,1200.0000000,5.9032700,3996.1000000,2215.0000000,10.8457000,388.4770000,6466.0000000,4.1100000,1.6800000,2019-07-12 19:27:36,2021-10-29 12:59:15
7591,890.01,890,333607525,333607525.01,1,APC,06h41m27.17s,100.3631900,-12d17m06.15s,-12.2850430,-10.0000000,-0.6000000,2459226.7411480,3.2022978,3.5100000,41820.0000000,34.5557000,1640.2800000,,10.9360000,474.5650000,6600.0000000,4.1700000,1.6700000,2019-07-12 19:27:36,2022-07-11 16:02:02
7592,891.01,891,33690636,33690636.01,1,FP,06h12m29.35s,93.1222990,-16d47m31.35s,-16.7920430,-11.7680000,-25.5650000,2458468.9545000,4.9991500,5.2560000,684.2710000,2.2812200,386.2410000,1235.0000000,11.0427000,123.9970000,4696.0000000,,0.7900000,2019-07-12 19:27:36,2024-09-09 10:08:01
7593,892.01,892,66561343,66561343.01,1,CP,05h46m57.17s,86.7382280,-11d14m07.22s,-11.2353400,-0.1430000,5.9670000,2459219.5520740,10.6265837,5.4150000,7530.0000000,12.0335000,571.0070000,1361.0000000,10.9739000,340.5430000,7723.0000000,4.4300000,1.3500000,2019-07-12 19:27:36,2021-10-29 12:59:15
7594,893.01,893,123958679,123958679.01,1,PC,06h54m42.86s,103.6785830,-07d07m52.74s,-7.1313160,0.5180000,-0.6440000,2459210.2059160,5.6148305,3.8290000,2300.0000000,9.6205800,3420.1400000,2130.0000000,11.4847000,1241.4200000,9856.0000000,4.0100000,2.5900000,2019-07-12 19:27:36,2021-10-29 12:59:15
7595,894.01,894,42755801,42755801.01,1,FP,06h27m10.54s,96.7939340,-04d46m48.36s,-4.7801000,-5.2370000,-4.1080000,2459225.9013340,4.3433389,4.5140000,1100.0000000,24.4433000,60347.5000000,4366.0000000,9.1672000,661.7400000,9900.0000000,3.6800000,3.8300000,2019-07-12 19:27:36,2024-09-09 10:08:01
7596,895.01,895,250484865,250484865.01,1,FP,06h16m49.36s,94.2056540,-02d55m44.9s,-2.9291400,23.1400000,-61.4440000,2458468.7581100,0.7618900,1.9040000,190.0000000,1.5050300,6450.7700000,2496.0000000,8.7973000,96.3043000,5998.0000000,4.3900000,1.1100000,2019-07-12 19:27:36,2021-10-29 12:59:15
7597,896.01,896,102283403,102283403.01,1,FA,05h56m37.1s,89.1545800,+10d33m06.33s,10.5517590,-10.6920000,1.7990000,2458471.1328500,3.5298500,1.9070000,560.0000000,3.2077300,489.2000000,1310.0000000,9.0895900,156.1390000,6627.0000000,4.3100000,1.3700000,2019-07-12 19:27:36,2021-10-29 12:59:15
7598,897.01,897,229384040,229384040.01,1,FP,06h34m23.46s,98.5977400,+08d24m49.05s,8.4136250,-13.6280000,-67.8660000,2459211.7208800,1.2980202,3.0070000,250.0000000,2.5879400,6354.7200000,2487.0000000,9.1126900,165.9430000,6128.0000000,4.0800000,1.6200000,2019-07-12 19:27:36,2024-09-09 10:08:01
7599,898.01,898,124543547,124543547.01,1,FP,06h57m55.37s,104.4807070,-09d55m29.46s,-9.9248490,4.9120000,-21.5690000,2458487.5000000,,7.3520000,6000.0000000,19.7649000,5400.0000000,2388.0000000,10.5672000,479.0810000,5652.0000000,4.3200000,2.7400000,2019-03-21 15:42:32,2025-08-15 16:00:02
7600,899.01,899,177162886,177162886.01,1,PC,06h57m58.19s,104.4924460,-71d31m23.18s,-71.5231060,-6.9520000,0.8340000,2458544.8684770,12.8461943,3.1160810,8527.3304874,11.8867391,107.8059302,821.8270133,11.5865000,304.7980000,5591.0000000,4.3069500,1.1878700,2019-07-15 19:20:07,2024-08-15 10:08:02
7601,900.01,900,210873792,210873792.01,1,PC,16h23m37.23s,245.9051290,-31d22m24.87s,-31.3735740,-89.0720000,-117.3060000,2458626.4845390,4.8494108,5.2266368,1341.9401258,2.7650341,56.8561171,700.3482517,11.9085000,121.0370000,3861.0000000,4.7176700,0.6807110,2019-07-15 19:20:07,2022-03-22 16:02:01
7602,901.01,901,214361331,214361331.01,1,PC,17h24m15.08s,261.0628470,-50d23m09.78s,-50.3860510,-9.5140000,-22.7930000,2459362.2478250,3.2308423,0.9282699,2427.4314638,11.1443640,1292.7015226,1529.3057261,9.6877000,190.4670000,7062.0000000,4.4959600,1.3843600,2019-07-15 19:20:07,2021-10-29 12:59:15
7603,902.01,902,216935214,216935214.01,1,APC,17h17m58.99s,259.4957800,-45d53m00.8s,-45.8835550,3.5340000,-5.9200000,2458633.2401390,18.2592673,1.7158922,1829.4851391,15.8995046,358.7059761,1109.9525227,8.9570000,219.4390000,7142.0000000,4.1571300,2.2950301,2019-07-15 19:20:07,2024-08-15 10:08:02
7604,903.01,903,238197638,238197638.01,1,PC,03h49m57.37s,57.4890270,-72d47m37.43s,-72.7937310,3.9140000,13.0880000,2460044.0483780,7.2766004,4.6260000,2440.0000000,11.5799000,591.9170000,1374.0000000,11.7874000,739.2310000,6266.0000000,4.2700000,2.2100000,2019-07-15 19:20:08,2023-06-15 16:02:02
7605,904.01,904,261257684,261257684.01,1,CP,05h57m29.11s,89.3712730,-83d07m47.01s,-83.1297260,-28.9410000,110.8580000,2458626.9684110,10.8772748,2.6829533,1827.2189379,2.3096130,8.3168643,433.1214112,10.8460000,46.0891000,3992.0000000,4.6192900,0.5324390,2019-07-15 19:20:08,2024-08-15 10:08:02
